time,remain,height,speed,pressure,longitude,latitude,attackAngle,sideslipAngle,dipAngle,heading,ballistic,heatFlow,FXGZ
1591,386245.5143,46295.7848,4411.6543,16624.3597,117.7182,20.1132,18.8784,0,56.213,-153.3841,-0.3899,648.3068,1.2698
1591.5,384069.8115,46280.7643,4409.6618,16642.2831,117.7088,20.0956,18.8786,0,56.2479,-153.3237,-0.3905,648.0265,1.2712
1592,381894.9779,46265.7284,4407.6671,16660.2408,117.6994,20.0781,18.8788,0,56.272,-153.2632,-0.3911,647.7456,1.2727
1592.5,379721.0148,46250.6772,4405.6701,16678.233,117.69,20.0605,18.879,0,56.3072,-153.2025,-0.3917,647.4642,1.2742
1593,377547.9235,46235.6106,4403.6709,16696.2595,117.6806,20.043,18.8792,0,56.3309,-153.1417,-0.3923,647.1821,1.2757
1593.5,375375.7054,46220.5285,4401.6695,16714.3207,117.6711,20.0255,18.8795,0,56.3664,-153.0808,-0.3928,646.8995,1.2772
1594,373204.3619,46205.431,4399.6658,16732.4166,117.6617,20.008,18.8796,0,56.3897,-153.0198,-0.3934,646.6163,1.2787
1594.5,371033.8944,46190.3179,4397.6598,16750.5472,117.6522,19.9905,18.8799,0,56.4256,-152.9586,-0.394,646.3325,1.2801
1595,368864.3041,46175.1893,4395.6516,16768.7127,117.6427,19.973,18.88,0,56.449,-152.8974,-0.3946,646.0481,1.2816
1595.5,366695.5926,46160.0452,4393.6412,16786.9133,117.6332,19.9556,18.8803,0,56.4845,-152.836,-0.3952,645.7631,1.2831
1596,364527.7612,46144.8854,4391.6284,16805.149,117.6236,19.9382,18.8804,0,56.5086,-152.7744,-0.3958,645.4776,1.2846
1596.5,362360.8113,46129.71,4389.6135,16823.4199,117.6141,19.9208,18.8807,0,56.5438,-152.7128,-0.3964,645.1915,1.2861
1597,360194.7444,46114.5188,4387.5962,16841.7262,117.6046,19.9034,18.8808,0,56.5679,-152.651,-0.3969,644.9047,1.2876
1597.5,358029.5617,46099.312,4385.5767,16860.0679,117.595,19.886,18.8811,0,56.6035,-152.5891,-0.3975,644.6174,1.2891
1598,355865.2648,46084.0893,4383.5548,16878.4453,117.5854,19.8687,18.8812,0,56.6272,-152.527,-0.3981,644.3295,1.2907
1598.5,353701.8551,46068.8509,4381.5307,16896.8584,117.5758,19.8513,18.8815,0,56.6631,-152.4649,-0.3987,644.0411,1.2922
1599,351539.334,46053.5966,4379.5043,16915.3073,117.5662,19.834,18.8816,0,56.6864,-152.4026,-0.3993,643.752,1.2937
1599.5,349377.7029,46038.3264,4377.4757,16933.7922,117.5566,19.8167,18.8818,0,56.7224,-152.3402,-0.3999,643.4623,1.2952
1600,347216.9634,46023.0403,4375.4447,16952.3132,117.5469,19.7994,18.882,0,56.7463,-152.2776,-0.4005,643.1721,1.2967
1600.5,345057.1167,46007.7381,4373.4114,16970.8704,117.5373,19.7822,18.8822,0,56.7817,-152.215,-0.4011,642.8812,1.2983
1601,342898.1644,45992.42,4371.3758,16989.464,117.5276,19.7649,18.8824,0,56.806,-152.1522,-0.4018,642.5898,1.2998
1601.5,340740.108,45977.0857,4369.3379,17008.0941,117.5179,19.7477,18.8826,0,56.8417,-152.0892,-0.4024,642.2978,1.3013
1602,338582.9489,45961.7354,4367.2977,17026.7608,117.5082,19.7305,18.8827,0,56.8655,-152.0262,-0.403,642.0051,1.3029
1602.5,336426.6886,45946.3689,4365.2552,17045.4643,117.4985,19.7133,18.8829,0,56.9015,-151.963,-0.4036,641.7119,1.3044
1603,334271.3285,45930.9861,4363.2103,17064.2047,117.4888,19.6961,18.8831,0,56.9248,-151.8996,-0.4042,641.4181,1.3059
1603.5,332116.8703,45915.5871,4361.1631,17082.9821,117.479,19.679,18.8833,0,56.961,-151.8362,-0.4048,641.1237,1.3075
1604,329963.3153,45900.1718,4359.1136,17101.7967,117.4693,19.6618,18.8834,0,56.9848,-151.7726,-0.4054,640.8287,1.309
1604.5,327810.665,45884.7401,4357.0618,17120.6487,117.4595,19.6447,18.8836,0,57.0203,-151.7089,-0.4061,640.5331,1.3106
1605,325658.921,45869.2921,4355.0076,17139.5381,117.4497,19.6276,18.8838,0,57.0447,-151.645,-0.4067,640.2369,1.3121
1605.5,323508.0849,45853.8275,4352.9511,17158.4651,117.4399,19.6105,18.884,0,57.0804,-151.5811,-0.4073,639.9401,1.3137
1606,321358.158,45838.3465,4350.8922,17177.4299,117.4301,19.5935,18.8841,0,57.1043,-151.517,-0.4079,639.6427,1.3152
1606.5,319209.142,45822.849,4348.831,17196.4325,117.4203,19.5764,18.8843,0,57.1403,-151.4527,-0.4086,639.3447,1.3168
1607,317061.0383,45807.3348,4346.7674,17215.4732,117.4104,19.5594,18.8844,0,57.1637,-151.3883,-0.4092,639.0461,1.3184
1607.5,314913.8486,45791.804,4344.7014,17234.5521,117.4006,19.5424,18.8846,0,57.1999,-151.3238,-0.4098,638.7469,1.3199
1608,312767.5743,45776.2564,4342.6331,17253.6694,117.3907,19.5254,18.8847,0,57.2238,-151.2592,-0.4105,638.4471,1.3215
1608.5,310622.2171,45760.6922,4340.5624,17272.8251,117.3808,19.5084,18.8849,0,57.2593,-151.1944,-0.4111,638.1468,1.3231
1609,308477.7786,45745.1111,4338.4893,17292.0194,117.3709,19.4915,18.885,0,57.2838,-151.1295,-0.4118,637.8458,1.3247
1609.5,306334.2601,45729.5132,4336.4139,17311.2526,117.361,19.4745,18.8852,0,57.3195,-151.0644,-0.4124,637.5442,1.3262
1610,304191.6635,45713.8984,4334.3361,17330.5246,117.3511,19.4576,18.8853,0,57.3434,-150.9992,-0.413,637.242,1.3278
1610.5,302049.9902,45698.2667,4332.2558,17349.8358,117.3411,19.4407,18.8855,0,57.3794,-150.9339,-0.4137,636.9392,1.3294
1611,299909.2419,45682.6179,4330.1732,17369.1862,117.3312,19.4238,18.8856,0,57.4028,-150.8685,-0.4143,636.6358,1.331
1611.5,297769.4201,45666.9521,4328.0882,17388.5759,117.3212,19.407,18.8858,0,57.4391,-150.8029,-0.415,636.3318,1.3326
1612,295630.5265,45651.2693,4326.0008,17408.0052,117.3112,19.3901,18.8859,0,57.4631,-150.7371,-0.4156,636.0271,1.3342
1612.5,293492.5627,45635.5692,4323.911,17427.4743,117.3012,19.3733,18.8861,0,57.4986,-150.6713,-0.4163,635.7219,1.3358
1613,291355.5304,45619.852,4321.8187,17446.9831,117.2912,19.3565,18.8862,0,57.523,-150.6053,-0.417,635.4161,1.3374
1613.5,289219.4311,45604.1175,4319.7241,17466.532,117.2811,19.3397,18.8863,0,57.5588,-150.5391,-0.4176,635.1097,1.339
1614,287084.2665,45588.3657,4317.627,17486.121,117.2711,19.323,18.8864,0,57.5826,-150.4728,-0.4183,634.8026,1.3406
1614.5,284950.0383,45572.5965,4315.5275,17505.7504,117.261,19.3062,18.8866,0,57.6187,-150.4064,-0.4189,634.495,1.3422
1615,282816.7481,45556.81,4313.4256,17525.4202,117.2509,19.2895,18.8867,0,57.6423,-150.3398,-0.4196,634.1867,1.3439
1615.5,280684.3977,45541.006,4311.3212,17545.1306,117.2409,19.2728,18.8869,0,57.6783,-150.2731,-0.4203,633.8779,1.3455
1616,278552.9886,45525.1844,4309.2144,17564.8819,117.2307,19.2561,18.887,0,57.7025,-150.2063,-0.421,633.5684,1.3471
1616.5,276422.5226,45509.3453,4307.1051,17584.6741,117.2206,19.2394,18.8871,0,57.7381,-150.1393,-0.4216,633.2583,1.3487
1617,274293.0014,45493.4886,4304.9934,17604.5074,117.2105,19.2228,18.8872,0,57.7624,-150.0722,-0.4223,632.9476,1.3504
1617.5,272164.4267,45477.6143,4302.8793,17624.3819,117.2003,19.2062,18.8873,0,57.7983,-150.0049,-0.423,632.6363,1.352
1618,270036.8003,45461.7222,4300.7627,17644.2979,117.1902,19.1895,18.8874,0,57.8219,-149.9375,-0.4237,632.3244,1.3536
1618.5,267910.1237,45445.8123,4298.6436,17664.2555,117.18,19.173,18.8876,0,57.8581,-149.87,-0.4243,632.0119,1.3553
1619,265784.3989,45429.8847,4296.522,17684.2549,117.1698,19.1564,18.8876,0,57.882,-149.8023,-0.425,631.6987,1.3569
1619.5,263659.6275,45413.9391,4294.398,17704.2961,117.1596,19.1398,18.8878,0,57.9176,-149.7344,-0.4257,631.385,1.3586
1620,261535.8112,45397.9757,4292.2715,17724.3794,117.1494,19.1233,18.8879,0,57.9421,-149.6664,-0.4264,631.0706,1.3602
1620.5,259412.952,45381.9942,4290.1425,17744.505,117.1391,19.1068,18.888,0,57.9779,-149.5983,-0.4271,630.7556,1.3619
1621,257291.0514,45365.9947,4288.011,17764.6729,117.1289,19.0903,18.8881,0,58.0018,-149.53,-0.4278,630.44,1.3635
1621.5,255170.1114,45349.9772,4285.8771,17784.8834,117.1186,19.0738,18.8882,0,58.0379,-149.4616,-0.4285,630.1238,1.3652
1622,253050.1337,45333.9415,4283.7406,17805.1366,117.1083,19.0574,18.8882,0,58.0615,-149.3931,-0.4292,629.8069,1.3669
1622.5,250931.1202,45317.8876,4281.6016,17825.4327,117.098,19.0409,18.8884,0,58.0975,-149.3244,-0.4299,629.4895,1.3685
1623,248813.0726,45301.8155,4279.4602,17845.7719,117.0877,19.0245,18.8884,0,58.1218,-149.2555,-0.4306,629.1714,1.3702
1623.5,246695.9928,45285.7251,4277.3162,17866.1543,117.0774,19.0081,18.8885,0,58.1575,-149.1865,-0.4313,628.8527,1.3719
1624,244579.8826,45269.6164,4275.1697,17886.5801,117.067,18.9917,18.8886,0,58.1817,-149.1174,-0.432,628.5334,1.3736
1624.5,242464.7439,45253.4892,4273.0206,17907.0494,117.0567,18.9754,18.8887,0,58.2177,-149.0481,-0.4327,628.2134,1.3753
1625,240350.5786,45237.3436,4270.8691,17927.5625,117.0463,18.9591,18.8888,0,58.2411,-148.9787,-0.4334,627.8929,1.3769
1625.5,238237.3885,45221.1795,4268.715,17948.1194,117.0359,18.9427,18.8889,0,58.2775,-148.9091,-0.4342,627.5717,1.3786
1626,236125.1755,45204.9969,4266.5584,17968.7204,117.0255,18.9265,18.8889,0,58.3015,-148.8393,-0.4349,627.2499,1.3803
1626.5,234013.9416,45188.7956,4264.3992,17989.3656,117.0151,18.9102,18.889,0,58.3371,-148.7694,-0.4356,626.9274,1.382
1627,231903.6886,45172.5757,4262.2375,18010.0552,117.0047,18.8939,18.8891,0,58.3616,-148.6994,-0.4363,626.6044,1.3837
1627.5,229794.4185,45156.3371,4260.0732,18030.7894,116.9942,18.8777,18.8892,0,58.3975,-148.6292,-0.437,626.2807,1.3854
1628,227686.1332,45140.0797,4257.9064,18051.5683,116.9837,18.8615,18.8892,0,58.4212,-148.5589,-0.4378,625.9564,1.3871
1628.5,225578.8347,45123.8035,4255.737,18072.3921,116.9733,18.8453,18.8893,0,58.4574,-148.4884,-0.4385,625.6314,1.3889
1629,223472.5249,45107.5084,4253.565,18093.261,116.9628,18.8291,18.8893,0,58.4813,-148.4178,-0.4392,625.3059,1.3906
1629.5,221367.2059,45091.1944,4251.3904,18114.1751,116.9523,18.813,18.8894,0,58.5169,-148.347,-0.44,624.9797,1.3923
1630,219262.8796,45074.8614,4249.2133,18135.1347,116.9418,18.7968,18.8894,0,58.5415,-148.2761,-0.4407,624.6528,1.394
1630.5,217159.5481,45058.5094,4247.0336,18156.1398,116.9312,18.7807,18.8895,0,58.5774,-148.205,-0.4415,624.3254,1.3957
1631,215057.2134,45042.1383,4244.8513,18177.1907,116.9207,18.7646,18.8896,0,58.6012,-148.1337,-0.4422,623.9973,1.3975
1631.5,212955.8775,45025.7481,4242.6664,18198.2875,116.9101,18.7486,18.8896,0,58.6375,-148.0623,-0.4429,623.6685,1.3992
1632,210855.5425,45009.3387,4240.479,18219.4304,116.8995,18.7325,18.8896,0,58.6613,-147.9908,-0.4437,623.3392,1.401
1632.5,208756.2104,44992.91,4238.2889,18240.6196,116.8889,18.7165,18.8897,0,58.697,-147.9191,-0.4444,623.0092,1.4027
1633,206657.8835,44976.4621,4236.0962,18261.8553,116.8783,18.7005,18.8897,0,58.7215,-147.8472,-0.4452,622.6785,1.4044
1633.5,204560.5637,44959.9948,4233.9008,18283.1376,116.8677,18.6845,18.8898,0,58.7575,-147.7752,-0.4459,622.3473,1.4062
1634,202464.2533,44943.5081,4231.7029,18304.4667,116.8571,18.6685,18.8898,0,58.7813,-147.703,-0.4467,622.0154,1.4079
1634.5,200368.9543,44927.002,4229.5023,18325.8427,116.8464,18.6526,18.8898,0,58.8176,-147.6307,-0.4475,621.6828,1.4097
1635,198274.669,44910.4763,4227.2991,18347.266,116.8358,18.6367,18.8899,0,58.8413,-147.5582,-0.4482,621.3496,1.4115
1635.5,196181.3995,44893.9311,4225.0933,18368.7365,116.8251,18.6208,18.8899,0,58.8772,-147.4856,-0.449,621.0158,1.4132
1636,194089.1481,44877.3663,4222.8848,18390.2546,116.8144,18.6049,18.8899,0,58.9017,-147.4128,-0.4498,620.6813,1.415
1636.5,191997.917,44860.7818,4220.6737,18411.8203,116.8037,18.589,18.8899,0,58.9376,-147.3398,-0.4505,620.3462,1.4168
1637,189907.7084,44844.1776,4218.4599,18433.4339,116.7929,18.5732,18.89,0,58.9615,-147.2667,-0.4513,620.0105,1.4186
1637.5,187818.5247,44827.5536,4216.2435,18455.0956,116.7822,18.5574,18.89,0,58.9977,-147.1934,-0.4521,619.6741,1.4203
1638,185730.3681,44810.9098,4214.0243,18476.8054,116.7714,18.5416,18.89,0,59.0215,-147.12,-0.4529,619.337,1.4221
1638.5,183643.2409,44794.2461,4211.8026,18498.5637,116.7607,18.5258,18.89,0,59.0573,-147.0464,-0.4536,618.9993,1.4239
1639,181557.1456,44777.5625,4209.5781,18520.3705,116.7499,18.51,18.89,0,59.0819,-146.9726,-0.4544,618.661,1.4257
1639.5,179472.0844,44760.8589,4207.351,18542.2261,116.7391,18.4943,18.89,0,59.1179,-146.8987,-0.4552,618.322,1.4275
1640,177388.0599,44744.1352,4205.1212,18564.1306,116.7283,18.4786,18.89,0,59.1417,-146.8246,-0.456,617.9824,1.4293
1640.5,175305.0744,44727.3915,4202.8887,18586.0842,116.7174,18.4629,18.89,0,59.178,-146.7504,-0.4568,617.6421,1.4311
1641,173223.1304,44710.6277,4200.6535,18608.0871,116.7066,18.4473,18.89,0,59.2019,-146.676,-0.4576,617.3011,1.4329
1641.5,171142.2304,44693.8436,4198.4155,18630.1395,116.6957,18.4316,18.89,0,59.2376,-146.6014,-0.4584,616.9595,1.4347
1642,169062.377,44677.0393,4196.1749,18652.2416,116.6849,18.416,18.89,0,59.2622,-146.5267,-0.4592,616.6173,1.4365
1642.5,166983.5727,44660.2147,4193.9316,18674.3935,116.674,18.4004,18.89,0,59.2983,-146.4518,-0.46,616.2744,1.4384
1643,164905.8202,44643.3697,4191.6855,18696.5953,116.6631,18.3848,18.89,0,59.322,-146.3767,-0.4608,615.9308,1.4402
1643.5,162829.122,44626.5044,4189.4367,18718.8474,116.6522,18.3692,18.8899,0,59.3583,-146.3015,-0.4616,615.5866,1.442
1644,160753.4808,44609.6185,4187.1852,18741.1499,116.6412,18.3537,18.8899,0,59.3824,-146.2261,-0.4624,615.2417,1.4439
1644.5,158678.8994,44592.7122,4184.931,18763.5029,116.6303,18.3382,18.8899,0,59.4182,-146.1506,-0.4632,614.8961,1.4457
1645,156605.3806,44575.7853,4182.674,18785.9067,116.6193,18.3227,18.8899,0,59.4426,-146.0748,-0.464,614.5499,1.4475
1645.5,154532.9271,44558.8378,4180.4143,18808.3614,116.6083,18.3072,18.8898,0,59.4787,-145.999,-0.4648,614.2031,1.4494
1646,152461.5418,44541.8696,4178.1518,18830.8672,116.5974,18.2918,18.8898,0,59.5022,-145.9229,-0.4657,613.8555,1.4512
1646.5,150391.2277,44524.8807,4175.8865,18853.4243,116.5864,18.2764,18.8898,0,59.5386,-145.8467,-0.4665,613.5073,1.4531
1647,148321.9877,44507.8711,4173.6185,18876.0328,116.5753,18.261,18.8897,0,59.5629,-145.7703,-0.4673,613.1585,1.4549
1647.5,146253.8248,44490.8406,4171.3477,18898.693,116.5643,18.2456,18.8897,0,59.5988,-145.6937,-0.4681,612.8089,1.4568
1648,144186.7422,44473.7892,4169.0741,18921.4051,116.5532,18.2302,18.8896,0,59.623,-145.617,-0.469,612.4587,1.4587
1648.5,142120.7429,44456.7169,4166.7978,18944.1691,116.5422,18.2149,18.8896,0,59.6592,-145.5401,-0.4698,612.1079,1.4605
1649,140055.8302,44439.6236,4164.5186,18966.9854,116.5311,18.1996,18.8895,0,59.6829,-145.463,-0.4706,611.7563,1.4624
1649.5,137992.0075,44422.5093,4162.2367,18989.854,116.52,18.1843,18.8895,0,59.7189,-145.3858,-0.4715,611.4041,1.4643
1650,135929.278,44405.374,4159.9519,19012.7753,116.5089,18.169,18.8894,0,59.7434,-145.3084,-0.4723,611.0512,1.4662
1650.5,133867.6453,44388.2174,4157.6644,19035.7492,116.4978,18.1538,18.8893,0,59.7794,-145.2308,-0.4731,610.6976,1.4681
1651,131807.1128,44371.0397,4155.374,19058.7761,116.4866,18.1385,18.8893,0,59.8032,-145.153,-0.474,610.3434,1.47
1651.5,129747.6843,44353.8408,4153.0809,19081.8561,116.4755,18.1233,18.8892,0,59.8396,-145.0751,-0.4748,609.9884,1.4719
1652,127689.3635,44336.6206,4150.7848,19104.9894,116.4643,18.1082,18.8891,0,59.8636,-144.997,-0.4757,609.6328,1.4738
1652.5,125632.1543,44319.3791,4148.486,19128.1762,116.4531,18.093,18.8891,0,59.8994,-144.9187,-0.4765,609.2765,1.4757
1653,123576.0605,44302.1161,4146.1843,19151.4166,116.4419,18.0779,18.889,0,59.9238,-144.8403,-0.4774,608.9196,1.4776
1653.5,121521.0864,44284.8318,4143.8798,19174.7109,116.4307,18.0628,18.8889,0,59.9599,-144.7616,-0.4783,608.5619,1.4795
1654,119467.2361,44267.5259,4141.5725,19198.0592,116.4195,18.0477,18.8888,0,59.9834,-144.6828,-0.4791,608.2035,1.4814
1654.5,117414.5141,44250.1986,4139.2623,19221.4617,116.4083,18.0326,18.8887,0,60.0197,-144.6039,-0.48,607.8445,1.4833
1655,115362.9249,44232.8496,4136.9492,19244.9185,116.397,18.0176,18.8886,0,60.0441,-144.5247,-0.4809,607.4848,1.4853
1655.5,113312.4733,44215.4791,4134.6332,19268.4299,116.3857,18.0026,18.8885,0,60.08,-144.4454,-0.4817,607.1244,1.4872
1656,111263.164,44198.0868,4132.3144,19291.9961,116.3745,17.9876,18.8884,0,60.104,-144.3659,-0.4826,606.7632,1.4891
1656.5,109215.0024,44180.6729,4129.9927,19315.6171,116.3632,17.9726,18.8883,0,60.1402,-144.2862,-0.4835,606.4014,1.4911
1657,107167.9936,44163.2371,4127.6681,19339.2932,116.3519,17.9577,18.8882,0,60.1641,-144.2063,-0.4843,606.0389,1.493
1657.5,105122.1433,44145.7796,4125.3407,19363.0246,116.3405,17.9427,18.8881,0,60.1998,-144.1262,-0.4852,605.6757,1.495
1658,103077.4574,44128.3002,4123.0103,19386.8114,116.3292,17.9278,18.888,0,60.2242,-144.046,-0.4861,605.3118,1.4969
1658.5,101033.942,44110.7989,4120.677,19410.6537,116.3178,17.913,18.8879,0,60.2603,-143.9656,-0.487,604.9472,1.4989
1659,98991.6035,44093.2757,4118.3408,19434.5519,116.3065,17.8981,18.8878,0,60.2838,-143.885,-0.4879,604.5819,1.5008
1659.5,96950.4488,44075.7305,4116.0017,19458.506,116.2951,17.8833,18.8876,0,60.32,-143.8042,-0.4888,604.2159,1.5028
1660,94910.485,44058.1632,4113.6597,19482.5162,116.2837,17.8685,18.8875,0,60.3443,-143.7233,-0.4897,603.8492,1.5048
1660.5,92871.7199,44040.5739,4111.3148,19506.5826,116.2723,17.8537,18.8874,0,60.3801,-143.6421,-0.4906,603.4817,1.5067
1661,90834.1616,44022.9625,4108.9669,19530.7055,116.2608,17.8389,18.8873,0,60.4038,-143.5608,-0.4915,603.1136,1.5087
1661.5,88797.8187,44005.3289,4106.6161,19554.8849,116.2494,17.8242,18.8871,0,60.4399,-143.4793,-0.4924,602.7447,1.5107
1662,86762.7004,43987.6731,4104.2623,19579.1211,116.2379,17.8095,18.887,0,60.4637,-143.3976,-0.4933,602.3751,1.5127
1662.5,84728.8166,43969.9951,4101.9056,19603.4141,116.2264,17.7948,18.8868,0,60.4993,-143.3157,-0.4942,602.0048,1.5147
1663,82696.178,43952.2949,4099.5459,19627.7642,116.215,17.7801,18.8867,0,60.5235,-143.2336,-0.4951,601.6338,1.5167
1663.5,80664.7961,43934.5724,4097.1832,19652.1714,116.2035,17.7655,18.8865,0,60.5593,-143.1514,-0.496,601.2621,1.5187
1664,78634.6833,43916.8275,4094.8176,19676.6359,116.1919,17.7509,18.8864,0,60.5827,-143.069,-0.4969,600.8896,1.5207
1664.5,76605.8529,43899.0604,4092.449,19701.1578,116.1804,17.7363,18.8862,0,60.6182,-142.9863,-0.4978,600.5164,1.5227
1665,74578.3198,43881.2708,4090.0774,19725.7373,116.1689,17.7217,18.886,0,60.6424,-142.9035,-0.4987,600.1425,1.5247
1665.5,72552.0998,43863.4589,4087.7028,19750.3744,116.1573,17.7072,18.8858,0,60.6779,-142.8205,-0.4996,599.7678,1.5268
1666,70527.2105,43845.6245,4085.3252,19775.0693,116.1457,17.6927,18.8857,0,60.7011,-142.7373,-0.5006,599.3924,1.5288
1666.5,68503.6713,43827.7678,4082.9446,19799.8221,116.1341,17.6782,18.8855,0,60.7368,-142.6539,-0.5015,599.0163,1.5308
1667,66481.5035,43809.8886,4080.561,19824.6328,116.1225,17.6637,18.8854,0,60.7605,-142.5704,-0.5024,598.6394,1.5328
1667.5,64460.7308,43791.9869,4078.1744,19849.5016,116.1109,17.6493,18.8851,0,60.7956,-142.4866,-0.5033,598.2617,1.5349
1668,62441.3796,43774.0628,4075.7848,19874.4284,116.0993,17.6349,18.885,0,60.8189,-142.4026,-0.5042,597.8834,1.5369
1668.5,60423.4797,43756.1162,4073.3921,19899.4135,116.0876,17.6205,18.8847,0,60.8541,-142.3185,-0.5052,597.5042,1.539
1669,58407.0642,43738.1472,4070.9964,19924.4567,116.076,17.6061,18.8846,0,60.8773,-142.2342,-0.5061,597.1243,1.541
1669.5,56392.171,43720.1557,4068.5977,19949.5581,116.0643,17.5917,18.8843,0,60.9119,-142.1496,-0.507,596.7437,1.5431
1670,54378.8428,43702.1418,4066.1959,19974.7178,116.0526,17.5774,18.8842,0,60.9351,-142.0649,-0.508,596.3622,1.5452
1670.5,52367.1286,43684.1055,4063.791,19999.9357,116.0409,17.5631,18.8839,0,60.9696,-141.98,-0.5089,595.98,1.5472
1671,50357.0848,43666.0469,4061.3831,20025.2117,116.0292,17.5489,18.8838,0,60.9921,-141.8949,-0.5098,595.597,1.5493
1671.5,48348.7766,43647.9659,4058.9721,20050.5459,116.0174,17.5346,18.8835,0,61.0257,-141.8096,-0.5108,595.2133,1.5514
1672,46342.28,43629.8627,4056.5581,20075.938,116.0057,17.5204,18.8833,0,61.0486,-141.724,-0.5117,594.8287,1.5535
1672.5,44337.6842,43611.7373,4054.1409,20101.388,115.9939,17.5062,18.8831,0,61.082,-141.6383,-0.5126,594.4434,1.5556
1673,42335.0944,43593.5897,4051.7207,20126.8957,115.9822,17.492,18.8829,0,61.1034,-141.5524,-0.5136,594.0572,1.5576
1673.5,40334.6363,43575.4202,4049.2974,20152.4608,115.9704,17.4779,18.8826,0,61.1359,-141.4664,-0.5145,593.6703,1.5597
1674,38336.4609,43557.2287,4046.8709,20178.0831,115.9586,17.4638,18.8824,0,61.1576,-141.3801,-0.5154,593.2825,1.5618
1674.5,36340.7517,43539.0156,4044.4414,20203.7621,115.9467,17.4497,18.8821,0,61.1889,-141.2936,-0.5163,592.8939,1.5639
1675,34347.7336,43520.7808,4042.0087,20229.4975,115.9349,17.4356,18.8819,0,61.2087,-141.2069,-0.5173,592.5044,1.5661
1675.5,32357.6859,43502.5247,4039.573,20255.2887,115.9231,17.4216,18.8816,0,61.2386,-141.12,-0.5182,592.1141,1.5682
1676,30370.9597,43484.2475,4037.1341,20281.1351,115.9112,17.4076,18.8814,0,61.2579,-141.0329,-0.5191,591.723,1.5703
1676.5,28388.0027,43465.9496,4034.692,20307.0357,115.8993,17.3936,18.8811,0,61.2849,-140.9457,-0.52,591.3309,1.5724
1677,26409.3949,43447.6311,4032.2469,20332.9897,115.8874,17.3796,18.8809,0,61.3017,-140.8582,-0.5209,590.9379,1.5745
1677.5,24435.9012,43429.2927,4029.7985,20358.9959,115.8755,17.3657,18.8805,0,61.3252,-140.7705,-0.5217,590.5441,1.5767
1678,22468.5516,43410.9349,4027.3471,20385.0527,115.8636,17.3518,18.8803,0,61.339,-140.6827,-0.5226,590.1493,1.5788
1678.5,20508.7652,43392.5583,4024.8924,20411.1584,115.8517,17.3379,18.8799,0,61.3558,-140.5946,-0.5234,589.7535,1.5809
1679,18558.5516,43374.1637,4022.4346,20437.3105,115.8397,17.324,18.8797,0,61.3639,-140.5064,-0.5243,589.3566,1.5831
1679.5,16620.8481,43355.7522,4019.9737,20463.5061,115.8278,17.3102,18.8793,0,61.3697,-140.4179,-0.5251,588.9588,1.5852
1680,14700.1118,43337.3252,4017.5095,20489.7416,115.8158,17.2964,18.8791,0,61.3671,-140.3293,-0.5258,588.5598,1.5874
1680.5,12803.4167,43318.8845,4015.0422,20516.0117,115.8038,17.2826,18.8787,0,61.3495,-140.2405,-0.5265,588.1596,1.5895
1681,10942.6084,43300.4325,4012.5717,20542.3097,115.7918,17.2688,18.8784,0,61.3246,-140.1516,-0.5271,587.7581,1.5917
1681.5,9138.8383,43281.9725,4010.098,20568.6261,115.7798,17.2551,18.8779,0,61.2525,-140.0625,-0.5276,587.3552,1.5938
1682,7432.7652,43263.5094,4007.6211,20594.9469,115.7677,17.2414,18.8776,0,61.1659,-139.9733,-0.5279,586.9507,1.5959
1682.5,5908.3842,43245.051,4005.1409,20621.2505,115.7557,17.2277,18.8769,0,60.9259,-139.884,-0.5279,586.5442,1.5981
1683,4742.6575,43226.6098,4002.6576,20647.5013,115.7436,17.2141,18.8764,0,60.6242,-139.7948,-0.5275,586.1353,1.6002
1683.5,4240.615,43208.2083,4000.1711,20673.6353,115.7316,17.2004,18.8751,0,59.7429,-139.7059,-0.5263,585.723,1.6023
1683.6,4245.973,43204.536,3999.6734,20678.8391,115.7291,17.1977,18.8751,0,59.7429,-139.6882,-0.5258,585.6401,1.6026
